iter	Passed	Remaining
4773	147235	6970
4774	147268	6939
4775	147298	6908
4776	147323	6877
4777	147348	6846
4778	147378	6815
4779	147416	6784
4780	147443	6753
4781	147471	6722
4782	147494	6691
4783	147521	6660
4784	147552	6629
4785	147580	6598
4786	147605	6567
4787	147671	6538
4788	147819	6512
4789	147870	6482
4790	147935	6453
4791	147971	6422
4792	148000	6391
4793	148027	6360
4794	148047	6329
4795	148070	6298
4796	148107	6267
4797	148129	6236
4798	148157	6205
4799	148182	6174
4800	148204	6143
4801	148233	6112
4802	148268	6081
4803	148312	6051
4804	148385	6021
4805	148463	5992
4806	148497	5962
4807	148526	5931
4808	148557	5900
4809	148587	5869
4810	148614	5838
4811	148639	5807
4812	148667	5776
4813	148688	5744
4814	148716	5713
4815	148737	5682
4816	148760	5651
4817	148794	5620
4818	148993	5596
4819	149031	5565
4820	149078	5535
4821	149104	5504
4822	149127	5472
4823	149156	5441
4824	149179	5410
4825	149212	5379
4826	149237	5348
4827	149267	5317
4828	149292	5286
4829	149317	5255
4830	149343	5224
4831	149363	5193
4832	149383	5161
4833	149407	5130
4834	149431	5099
4835	149451	5068
4836	149503	5038
4837	149529	5006
4838	149551	4975
4839	149570	4944
4840	149589	4913
4841	149618	4882
4842	149640	4851
4843	149659	4819
4844	149678	4788
4845	149698	4757
4846	149716	4725
4847	149736	4694
4848	149755	4663
4849	149774	4632
4850	149791	4600
4851	149824	4570
4852	149843	4538
4853	149862	4507
4854	149882	4476
4855	149901	4445
4856	149919	4413
4857	149938	4382
4858	150055	4354
4859	150186	4326
4860	150222	4295
4861	150262	4264
4862	150287	4233
4863	150322	4203
4864	150346	4171
4865	150383	4141
4866	150412	4110
4867	150444	4079
4868	150481	4048
4869	150506	4017
4870	150531	3986
4871	150555	3955
4872	150584	3924
4873	150614	3893
4874	150644	3862
4875	150696	3832
4876	150720	3801
4877	150752	3770
4878	150772	3739
4879	150804	3708
4880	150836	3677
4881	150858	3646
4882	150881	3615
4883	150914	3584
4884	150947	3553
4885	150978	3522
4886	151009	3491
4887	151035	3460
4888	151059	3429
4889	151087	3398
4890	151130	3368
4891	151322	3340
4892	151386	3310
4893	151422	3279
4894	151446	3248
4895	151466	3217
4896	151486	3186
4897	151507	3155
4898	151535	3124
4899	151556	3092
4900	151575	3061
4901	151595	3030
4902	151615	2999
4903	151636	2968
4904	151654	2937
4905	151673	2906
4906	151693	2874
4907	151711	2843
4908	151741	2812
4909	151763	2781
4910	151782	2750
4911	151802	2719
4912	151820	2688
4913	151840	2657
4914	151859	2626
4915	151883	2595
4916	151905	2564
4917	151936	2533
4918	151964	2502
4919	151989	2471
4920	152016	2440
4921	152043	2409
4922	152071	2378
4923	152098	2347
4924	152120	2316
4925	152142	2285
4926	152167	2254
4927	152187	2223
4928	152208	2192
4929	152227	2161
4930	152245	2130
4931	152263	2099
4932	152335	2069
4933	152472	2039
4934	152511	2008
4935	152548	1977
4936	152593	1947
4937	152647	1916
4938	152668	1885
4939	152690	1854
4940	152711	1823
4941	152731	1792
4942	152761	1761
4943	152783	1730
4944	152803	1699
4945	152822	1668
4946	152840	1637
4947	152859	1606
4948	152880	1575
4949	152900	1544
4950	152921	1513
4951	152939	1482
4952	152973	1451
4953	152998	1420
4954	153017	1389
4955	153034	1358
4956	153054	1327
4957	153071	1296
4958	153091	1265
4959	153110	1234
4960	153128	1203
4961	153147	1172
4962	153170	1141
4963	153194	1110
4964	153213	1080
4965	153232	1049
4966	153259	1018
4967	153312	987
4968	153344	956
4969	153371	925
4970	153402	894
4971	153423	864
4972	153543	833
4973	153708	803
4974	153744	772
4975	153780	741
4976	153815	710
4977	153835	679
4978	153861	648
4979	153886	618
4980	153918	587
4981	153947	556
4982	153970	525
4983	153998	494
4984	154024	463
4985	154047	432
4986	154079	401
4987	154127	370
4988	154174	339
4989	154206	309
4990	154240	278
4991	154271	247
4992	154304	216
4993	154347	185
4994	154382	154
4995	154414	123
4996	154446	92
4997	154475	61
4998	154499	30
4999	154520	0
